,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
60,Cole Haan Men's 2.Zerogrand LSR Wing Oxford,$159.95,$148.95,4.7,"1,870",https://m.media-amazon.com/images/I/718Zn4y11oL._AC_UL320_.jpg
58,Lugz men's Flip Sneaker,$39.99,$17.09,4.3,"10,729",https://m.media-amazon.com/images/I/41jwG8woY8L._AC_UL320_.jpg
144,Lugz Men's Lear Fashion Sneaker,$50.00,$17.09,4.3,"4,102",https://m.media-amazon.com/images/I/51dr3IMEAnL._AC_UL320_.jpg
145,Lugz men's Flip Sneaker,$39.99,$17.09,4.3,"10,729",https://m.media-amazon.com/images/I/41jwG8woY8L._AC_UL320_.jpg
17,Mens Walking Shoes Lightweight Athletic Running Shoes Casual Sports Shoes Fashion Sneakers,$23.99,$19.99,4.1,34,https://m.media-amazon.com/images/I/71dmMF2UisL._AC_UL320_.jpg
161,Mens Walking Shoes Lightweight Athletic Running Shoes Casual Sports Shoes Fashion Sneakers,$23.99,$19.99,4.1,34,https://m.media-amazon.com/images/I/71dmMF2UisL._AC_UL320_.jpg
4,Cestfini Mens Dress Shoes Casual Oxford Shoes Dress Sneakers Comfortable Business Wingtip Brogue Office Shoes,$39.99,$27.99,4.3,224,https://m.media-amazon.com/images/I/71tBElVj9sL._AC_UL320_.jpg
20,UUBARIS Mens Loafers Dress Shoes Slip On Driving Shoes Tuxedo Suit Shoes,$56.08,$28.04,4.4,"7,074",https://m.media-amazon.com/images/I/71CLOMkT3JL._AC_UL320_.jpg
148,"Deer Stags Men's Greenpoint Dress Shoes Comfortable Slip On Formal Loafers for Weddings, Church, Office, Prom",$60.00,$28.90,4.1,"12,257",https://m.media-amazon.com/images/I/51e8gKEl7yL._AC_UL320_.jpg
197,"Lands' End Slip On Water Sneakers for Men, Quick Dry Mesh Sport Mens Water Shoes for Beach, Pool, Hiking or River with Drainage, Black or Grey, Size 8 to 13 Water Shoes Men",$69.95,$29.98,4.2,131,https://m.media-amazon.com/images/I/81pvZ-yKxnL._AC_UL320_.jpg
176,Men's Casual Dress Shoes Fashion Walking Sneakers Mesh Business Oxfords Work Lightweight Soft Sole,$35.99,$29.99,4.0,111,https://m.media-amazon.com/images/I/71JrLlqukhL._AC_UL320_.jpg
47,PUMA Men's Club 5v5,$70.00,$30.00,4.0,229,https://m.media-amazon.com/images/I/61Y3czYgB+L._AC_UL320_.jpg
61,"Bruno Marc Men's Bertram Non Slip Work Shoes, Waterproof Lightweight Work Shoes & Restaurant or Food Service Sneakers",$49.99,$30.99,4.3,107,https://m.media-amazon.com/images/I/71z4qG-9WJL._AC_UL320_.jpg
138,"Bruno Marc Men's Bertram Non Slip Work Shoes, Waterproof Lightweight Work Shoes & Restaurant or Food Service Sneakers",$49.99,$30.99,4.3,107,https://m.media-amazon.com/images/I/71z4qG-9WJL._AC_UL320_.jpg
22,Bruno Marc Men's Casual Slip-on Loafers Stretch Shoes 1.0,$46.99,$31.47,4.4,"12,310",https://m.media-amazon.com/images/I/81m1gNlzEvL._AC_UL320_.jpg
167,Bruno Marc Men's Square Toe Dress Loafers Formal Shoes,$39.99,$31.99,4.4,"7,029",https://m.media-amazon.com/images/I/71vacS2rXgL._AC_UL320_.jpg
185,Dearfoams mens Brendan Indoor/Outdoor Breathable Memory Foam Clog House Shoe With Wide Widths,$48.00,$33.60,4.5,"16,170",https://m.media-amazon.com/images/I/81P2YEg-I+L._AC_UL320_.jpg
30,SKDOIUL Men Sport Athletic Running Sneakers Walking Shoes,$39.90,$33.92,4.1,"12,048",https://m.media-amazon.com/images/I/61BhK6Ee75L._AC_UL320_.jpg
149,SKDOIUL Men Sport Athletic Running Sneakers Walking Shoes,$39.90,$33.92,4.1,"12,048",https://m.media-amazon.com/images/I/61BhK6Ee75L._AC_UL320_.jpg
109,Jousen Mens Casual Shoes Simple Comfortable Casual Dress Shoes for Men,$56.99,$34.99,4.3,646,https://m.media-amazon.com/images/I/71kRNdQe8UL._AC_UL320_.jpg
57,Bruno Marc Men's MaxFlex Dress Sneakers Oxfords Casual Wingtip Brogue Shoes,$45.99,$36.79,4.5,"1,500",https://m.media-amazon.com/images/I/71ZsWZIkQ+L._AC_UL320_.jpg
199,Bruno Marc Dress Breathable Lace-Up Comfortable Fashion Oxfords Casual Shoes,$45.99,$36.99,4.7,33,https://m.media-amazon.com/images/I/71ey7ywch+L._AC_UL320_.jpg
38,Bruno Marc Men's MaxFlex Fashion Dress Sneakers Oxfords Classic Casual Shoes,$45.99,$36.99,4.5,"2,014",https://m.media-amazon.com/images/I/816buObXnmL._AC_UL320_.jpg
54,Bruno Marc Men’s Slip-on Canvas Loafers Casual Boat Shoes,$49.99,$36.99,4.5,"1,804",https://m.media-amazon.com/images/I/71jTIAu-ivL._AC_UL320_.jpg
85,Bruno Marc Men’s Slip-on Canvas Loafers Casual Boat Shoes,$49.99,$36.99,4.5,"1,804",https://m.media-amazon.com/images/I/71jTIAu-ivL._AC_UL320_.jpg
95,Bruno Marc Men's MaxFlex Fashion Dress Sneakers Oxfords Classic Casual Shoes,$45.99,$36.99,4.5,"2,014",https://m.media-amazon.com/images/I/816buObXnmL._AC_UL320_.jpg
146,Bruno Marc Men's Dress Loafers Slip-on Formal Shoes,$42.99,$36.99,4.3,122,https://m.media-amazon.com/images/I/71cLn5e3E7L._AC_UL320_.jpg
134,Feethit Mens Slip On Running Shoes Breathable Lightweight Comfortable Fashion Non Slip Sneakers for Men,$45.99,$36.99,4.1,"7,708",https://m.media-amazon.com/images/I/61lnX1lRCWL._AC_UL320_.jpg
