,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
5,msi,"INR 15,096.48","INR 13,419.00",4.5,250,https://m.media-amazon.com/images/I/81PReBCGeXL._AC_UY218_.jpg
12,msi,"INR 2,515.38","INR 2,096.01",4.7,7,https://m.media-amazon.com/images/I/71k0Z60j4-L._AC_UY218_.jpg
13,msi,"INR 318,720.36","INR 285,170.76",3.3,5,https://m.media-amazon.com/images/I/71gu9sF2nTL._AC_UY218_.jpg
1,msi,"INR 62,821.63","INR 47,724.31",4.0,13,https://m.media-amazon.com/images/I/71788CmL7GL._AC_UY218_.jpg
9,msi,"INR 5,870.34","INR 5,031.60",4.6,161,https://m.media-amazon.com/images/I/81WTLqA-5wL._AC_UY218_.jpg
21,msi,"INR 8,386.56","INR 7,757.51",4.6,"2,192",https://m.media-amazon.com/images/I/71ZT3kvP8nL._AC_UY218_.jpg
4,msi,"INR 10,902.78","INR 9,225.30",5.0,8,https://m.media-amazon.com/images/I/71scpd-E8qL._AC_UY218_.jpg
