,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
32,"Amazon Essentials Men's T-Shirt Regular-Fit Short-Sleeve Crewneck, Pack of 2","INR 1,669.09","INR 1,400.70",4.4,"1,596",https://m.media-amazon.com/images/I/71IJajn1qqL._AC_UL320_.jpg
60,"Amazon Essentials Men's T-Shirt Regular-Fit Short-Sleeve Crewneck, Pack of 2","INR 1,669.09","INR 1,400.70",4.4,"1,596",https://m.media-amazon.com/images/I/71IJajn1qqL._AC_UL320_.jpg
84,Liquid Blue Men's Plus-Size Classic Floyd T-Shirt,"INR 1,757.16","INR 1,405.73",4.5,402,https://m.media-amazon.com/images/I/71VixRFmwbS._AC_UL320_.jpg
114,Liquid Blue Men's Plus-Size Classic Floyd T-Shirt,"INR 1,757.16","INR 1,405.73",4.5,402,https://m.media-amazon.com/images/I/71VixRFmwbS._AC_UL320_.jpg
28,Dickies Men's Heavyweight Crew Neck Short Sleeve Tee,"INR 1,676.64","INR 1,425.02",4.5,"40,698",https://m.media-amazon.com/images/I/81BkhXY+yyL._AC_UL320_.jpg
53,Dickies Men's Heavyweight Crew Neck Short Sleeve Tee,"INR 1,676.64","INR 1,425.02",4.5,"40,698",https://m.media-amazon.com/images/I/81BkhXY+yyL._AC_UL320_.jpg
34,Remidoo Women's Casual Crewneck Short Sleeve Sun and Moon Print Tie Dye Oversized Graphic Top T-Shirt,"INR 1,676.64","INR 1,425.02",4.3,"1,339",https://m.media-amazon.com/images/I/41dz+OVfgVL._AC_UL320_.jpg
59,Remidoo Women's Casual Crewneck Short Sleeve Sun and Moon Print Tie Dye Oversized Graphic Top T-Shirt,"INR 1,676.64","INR 1,425.02",4.3,"1,339",https://m.media-amazon.com/images/I/41dz+OVfgVL._AC_UL320_.jpg
7,Disney Lion King Hakuna Matata T-Shirt for Adults,"INR 1,593.61","INR 1,466.12",4.4,"1,659",https://m.media-amazon.com/images/I/61p00diE9NL._AC_UL320_.jpg
161,Champion Men's Big & Tall Workout Sleeveless Muscle Shirt,"INR 1,676.64","INR 1,508.89",4.3,283,https://m.media-amazon.com/images/I/719XzdzmPJL._AC_UL320_.jpg
30,BINTEHGS Oversized Grunge Vintage t Shirts for Women Short Sleeve Cotton Casual Baggy Tees Teens Trendy Crew Neck Loose Tops,"INR 2,347.63","INR 1,659.87",4.3,585,https://m.media-amazon.com/images/I/710qfP6fPyL._AC_UL320_.jpg
41,COOFANDY Men's Casual Henley Shirt Short Sleeve Band Collar Linen Shirt Summer Beach Hippie T-Shirts,"INR 2,767.00","INR 1,659.87",4.0,433,https://m.media-amazon.com/images/I/81aos5p7lxL._AC_UL320_.jpg
78,COOFANDY Men's Casual Henley Shirt Short Sleeve Band Collar Linen Shirt Summer Beach Hippie T-Shirts,"INR 2,767.00","INR 1,659.87",4.0,433,https://m.media-amazon.com/images/I/81aos5p7lxL._AC_UL320_.jpg
