,Product Title,Product MRP,Discounted Price,Product Image URL,Product URL,Product Rating,Rating Count
56,Men Barrie Slim Fit Polo,Rs.3499,Rs.1679,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23669078/2023/12/13/38c6b41b-2fff-42d7-837b-670f759943931702443059484RARERABBITBandCollarSlimFitCottonT-Shirt1.jpg",https://www.myntra.comtshirts/rare+rabbit/rare-rabbit-men-barrie-band-collar-slim-fit-cotton-t-shirt/23669078/buy,4,134
57,Girls Printed T-shirts,Rs.899,Rs.399,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2024/AUGUST/5/quxkAhLz_2e4ad2754fd34395a7d1025dc02df9e3.jpg",https://www.myntra.comtshirts/baesd/baesd-girls-graphic-printed-round-neck-cotton-t-shirt/30437539/buy,No rating found,No rating count found
58,Boys Polo Collar T-shirt,Rs.1899,Rs.512,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29920639/2024/6/8/bee1655a-fb5c-4c63-8304-32d6fe95d0ea1717789738106NauticaBoysPoloCollarAppliqueT-shirt1.jpg",https://www.myntra.comtshirts/nautica/nautica-boys-polo-collar-brand-logo-embroidered-t-shirt/29920639/buy,4.6,25
59,Men Polo Collar T-shirt,No MRP found,No discounted price found,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29441846/2024/5/9/4fc79fe7-752e-496a-955a-d53b82899fd51715242625522USPoloAssnMenPoloCollarSlimFitT-shirt1.jpg",https://www.myntra.comtshirts/u.s.+polo+assn./us-polo-assn-men-polo-collar-slim-fit-t-shirt/29441846/buy,No rating found,No rating count found
60,Embroidered Cotton T-shirt,Rs.999,Rs.499,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23880744/2023/7/5/9b67fa90-e5ac-4fc8-91ae-305167ef6cd81688544195845MarksSpencerGirlsPeach-ColouredPrintedT-shirt1.jpg",https://www.myntra.comtshirts/marks+%26+spencer/marks--spencer-girls-flamingo-embroidered-cotton-t-shirt/23880744/buy,No rating found,No rating count found
61,V-Neck Lounge Top,No MRP found,No discounted price found,https://assets.myntassets.com/No image found,https://www.myntra.comlounge-tshirts/van+heusen/van-heusen-typography-printed-v-neck-short-sleeves-lounge-top/16700772/buy,4.1,44
62,Men Rabbit-5 Slim Fit T-Shirt,Rs.1299,Rs.1091,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/rare+rabbit/rare-rabbit-men-rings-4-slim-fit-solid-polo-collar-t-shirt/24039830/buy,4.4,196
63,Cotton T-shirt,No MRP found,No discounted price found,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/h%26m/hm-cotton-t-shirt/30154583/buy,4,302
64,Cotton Oversized T-shirt,Rs.599,Rs.407,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/dillinger/dillinger-women-purple-solid-pure-cotton-oversized-t-shirt/19726954/buy,4.4,12.3k
65,Men Gamor Regular Fit Polo,Rs.3499,Rs.1854,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/rare+rabbit/rare-rabbit-men-gamor-polo-collar-short-sleeves-regular-fit-t-shirt/29318820/buy,4.2,67
66,Boys Pure Cotton T-shirt,Rs.799,Rs.599,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/marks+%26+spencer/marks--spencer-boys-abstract-printed-long-sleeves-pure-cotton-t-shirt/25749284/buy,No rating found,No rating count found
67,Infants Boys Jersey  Tshirts,No MRP found,No discounted price found,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/h%26m/-hm-infants-boys-cotton-jersey--tshirts/30295106/buy,4.6,29
68,Men Gamor Regular Fit Polo,Rs.3499,Rs.1784,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/rare+rabbit/rare-rabbit-men-gamor-polo-collar-short-sleeves-t-shirt/29318808/buy,4.2,62
69,Women Printed T-shirt,Rs.1099,Rs.494,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-brand-logo-printed-t-shirt/28890620/buy,4.3,408
70,Boys Polo Collar T-shirts,Rs.1249,Rs.499,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/lil+tomatoes/lil-tomatoes-boys-printed-polo-collar-cotton-t-shirts/21908522/buy,4.4,283
