,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
178,"The Travels of a T-Shirt in the Global Economy: An Economist Examines the Markets, Power, and Politics of World Trade. New Preface and Epilogue with Updates on Economic Issues and Main Characters","INR 1,929.10","INR 1,156.62",4.4,343,https://m.media-amazon.com/images/I/81wNBgtf4RL._AC_UL320_.jpg
79,"Fruit of the Loom Men's Eversoft Cotton Long Sleeve T Shirts, Breathable & Moisture Wicking with Odor Control, Sizes S-4x","INR 1,634.70","INR 1,242.17",4.6,"1,172",https://m.media-amazon.com/images/I/61zdjZpEnXL._AC_UL320_.jpg
112,"Fruit of the Loom Men's Eversoft Cotton Long Sleeve T Shirts, Breathable & Moisture Wicking with Odor Control, Sizes S-4x","INR 1,634.70","INR 1,242.17",4.6,"1,172",https://m.media-amazon.com/images/I/61zdjZpEnXL._AC_UL320_.jpg
67,"Gildan Adult Heavy Cotton Long Sleeve T-Shirt, Style G5400, 2-Pack","INR 1,341.15","INR 1,244.69",4.5,"17,438",https://m.media-amazon.com/images/I/91rO-cjKrDL._AC_UL320_.jpg
117,ANRABESS Women Long Sleeve Crewneck Rib Knit Slim Fit Shirts Basic Tee Tops 2024 Casual T-Shirt Going Out Workout Outfits,"INR 1,676.64","INR 1,257.27",4.7,34,https://m.media-amazon.com/images/I/71COd0CBPQL._AC_UL320_.jpg
63,AUTOMET Womens Long Sleeve Round Neck Shirts Basic Tee Fall Tops Outfits Clothes 2024,"INR 2,263.76","INR 1,257.27",4.3,"5,321",https://m.media-amazon.com/images/I/71wWjUx8zdL._AC_UL320_.jpg
84,ANRABESS Womens Oversized T Shirts Short Sleeve Crewneck Tops Casual Loose Basic Tee Shirts 2024 Summer Trendy Outfits,"INR 1,676.64","INR 1,257.27",4.3,225,https://m.media-amazon.com/images/I/71XI5YtSiiL._AC_UL320_.jpg
118,ANRABESS Womens Oversized T Shirts Short Sleeve Crewneck Tops Casual Loose Basic Tee Shirts 2024 Summer Trendy Outfits,"INR 1,676.64","INR 1,257.27",4.3,225,https://m.media-amazon.com/images/I/71XI5YtSiiL._AC_UL320_.jpg
180,ANRABESS Women's Oversized Casual Loose Fit Short Sleeve Crewneck Summer Trendy Boxy T-Shirts Tops Blouse,"INR 2,179.89","INR 1,257.27",4.3,286,https://m.media-amazon.com/images/I/71m1HViRDYL._AC_UL320_.jpg
69,Trendy Queen Womens Fashion Workout T Shirts Athletic Plus Size Tops Summer Trendy Clothes 2024 Short Sleeve Spring Tee,"INR 1,676.64","INR 1,257.27",4.2,"1,424",https://m.media-amazon.com/images/I/61+Bh1Dt98L._AC_UL320_.jpg
93,ANRABESS Women's Oversized T Shirts Short Sleeve Crewneck Summer Tops Casual Loose Basic Tee Shirts 2024 Trendy Clothes,"INR 1,676.64","INR 1,257.27",4.2,"1,411",https://m.media-amazon.com/images/I/713TzpxaLTL._AC_UL320_.jpg
134,ANRABESS Women's Oversized T Shirts Short Sleeve Crewneck Summer Tops Casual Loose Basic Tee Shirts 2024 Trendy Clothes,"INR 1,676.64","INR 1,257.27",4.2,"1,411",https://m.media-amazon.com/images/I/713TzpxaLTL._AC_UL320_.jpg
208,Dokotoo Womens Summer Casual Short Sleeve Shirts Loose Fit Oversized Tshirts Tunic Tops with Pockets,"INR 3,102.50","INR 1,257.27",3.9,"3,653",https://m.media-amazon.com/images/I/61OJDi2tSRL._AC_UL320_.jpg
127,"Hanes Men's T-Shirts, Men's BeefyT Henley Shirts, Men's Cotton Long Sleeve Shirts","INR 1,677.48","INR 1,269.01",4.5,"84,016",https://m.media-amazon.com/images/I/71rEIfaaOTL._AC_UL320_.jpg
168,"Hanes Men's T-Shirts, Men's BeefyT Henley Shirts, Men's Cotton Long Sleeve Shirts","INR 1,677.48","INR 1,269.01",4.5,"84,016",https://m.media-amazon.com/images/I/71rEIfaaOTL._AC_UL320_.jpg
