,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
241,"Storm Watch: Joe Pickett, Book 23","INR 1,441.79",INR 0.00,4.4,"18,589",https://m.media-amazon.com/images/I/91W5Mj6AnWL._AC_UL320_.jpg
44,Armitron Sport Men's Digital Chronograph Resin Strap Watch,"INR 1,572.64","INR 1,137.33",4.6,"2,521",https://m.media-amazon.com/images/I/81-64pPlIiL._AC_UL320_.jpg
62,Ultra-Thin Minimalist Sports Waterproof Digital Watches Men with Wide-Angle Display Rubber Strap Wrist Watch for Men,"INR 1,508.89","INR 1,206.95",3.7,98,https://m.media-amazon.com/images/I/61wwbRCkCSL._AC_UL320_.jpg
238,Invicta Shock resistant watch Blue,"INR 1,501.34","INR 1,249.72",3.3,8,https://m.media-amazon.com/images/I/61nJ28zktrL._AC_UL320_.jpg
71,Casio Men's MQ24-1B3 Analog Black Rubber Strap Watch,"INR 1,924.91","INR 1,257.27",4.3,"1,458",https://m.media-amazon.com/images/I/91hTEDCF8SL._AC_UL320_.jpg
145,Armitron Sport Women's 45/7034TEL Digital Chronograph Matte Teal Resin Strap Watch,"INR 1,572.64","INR 1,306.76",4.4,"1,211",https://m.media-amazon.com/images/I/71NvW6v+bRL._AC_UL320_.jpg
4,Casio Men's W-217H-1AVCF Classic Digital Display Quartz Black Watch,"INR 1,924.91","INR 1,415.79",4.7,"1,851",https://m.media-amazon.com/images/I/71WsCoon4UL._AC_UL320_.jpg
228,Casio Classic,"INR 1,841.03","INR 1,415.79",4.7,720,https://m.media-amazon.com/images/I/61vYZUrR9eL._AC_UL320_.jpg
31,Casio Heavy Duty Digital,"INR 1,841.03","INR 1,415.79",4.6,737,https://m.media-amazon.com/images/I/61AQKo+yilL._AC_UL320_.jpg
76,"Casio Men's 'Vintage' Quartz Plastic and Resin Casual Watch, Color:Black (Model: F-91WM-3ACF)","INR 1,924.91","INR 1,415.79",4.6,"1,944",https://m.media-amazon.com/images/I/61WKEiiB-fL._AC_UL320_.jpg
98,Casio Heavy Duty Digital,"INR 1,841.03","INR 1,415.79",4.6,516,https://m.media-amazon.com/images/I/61PuLsK5+vL._AC_UL320_.jpg
222,Casio Heavy Duty Digital,"INR 1,841.03","INR 1,415.79",4.6,737,https://m.media-amazon.com/images/I/61AQKo+yilL._AC_UL320_.jpg
32,Armitron Sport Women's 45/7012NVSV Digital Watch with Matte Navy Strap,"INR 1,572.64","INR 1,415.79",4.2,"1,376",https://m.media-amazon.com/images/I/71l7W0POlQL._AC_UL320_.jpg
7,"ASWEE Smart Watch (Answer/Dial Call),Fitness Tracker with 1.85"" TFT Display,Multiple Sport Modes Smartwatch with Heart Rate Blood Oxygen and Sleep Monitor,IP68 Waterproof Smart Watches for Men Women","INR 7,547.82","INR 1,425.02",4.1,297,https://m.media-amazon.com/images/I/61H-IizEiWL._AC_UL320_.jpg
121,LN LENQIN Mens Watches Unisex Military Watches Sport Nylon Strap Stylish Luminous Fashion Watches Analog Quartz Watches for Men Waterproof Army Tactical Casual Wristwatch,"INR 2,515.38","INR 1,425.02",4.1,741,https://m.media-amazon.com/images/I/71UUjbESoFL._AC_UL320_.jpg
344,"ASWEE Smart Watch (Answer/Dial Call),Fitness Tracker with 1.85"" TFT Display,Multiple Sport Modes Smartwatch with Heart Rate Blood Oxygen and Sleep Monitor,IP68 Waterproof Smart Watches for Men Women","INR 7,547.82","INR 1,425.02",4.1,297,https://m.media-amazon.com/images/I/61H-IizEiWL._AC_UL320_.jpg
133,Amazon Essentials Men's Easy to Read Strap Watch,"INR 1,593.61","INR 1,434.25",4.4,"5,217",https://m.media-amazon.com/images/I/81H26BNYG+L._AC_UL320_.jpg
81,Amazon Essentials Women's Digital Chronograph Resin Strap Watch,"INR 1,577.67","INR 1,434.25",4.1,"3,071",https://m.media-amazon.com/images/I/71F6fyefIGL._AC_UL320_.jpg
193,Casio Men's W-217H-9AVCF Classic Digital Display Quartz Black Watch,"INR 1,924.91","INR 1,475.34",4.7,"1,030",https://m.media-amazon.com/images/I/51TueYmOGfL._AC_UL320_.jpg
118,Casio Illuminator Alarm Chronograph Digital Watch 50M Water Resistant W217H-5AV,"INR 1,924.91","INR 1,507.22",5.0,3,https://m.media-amazon.com/images/I/618hU5MRd4L._AC_UL320_.jpg
53,"Smart Watch for Men Women - Answer/Make Calls/Quick Reply/AI Voice Assistant, 1.83"" for Android iPhone Samsung Compatible IP68 Smartwatch Blood Oxygen Heart Rate Fitness Tracker (Black, 1.83"")","INR 2,515.38","INR 1,508.89",4.4,120,https://m.media-amazon.com/images/I/613zGS0203L._AC_UL320_.jpg
9,Armitron Sport Women's 45/7012 Digital Chronograph Resin Strap Watch,"INR 2,012.98","INR 1,570.12",4.2,"2,825",https://m.media-amazon.com/images/I/71sAllCrl5L._AC_UL320_.jpg
266,Casio Illuminator Alarm Chronograph Digital Day-Date Indicator Watch W219HC-3BV,"INR 1,924.91","INR 1,635.54",4.8,14,https://m.media-amazon.com/images/I/61-7LIVS5JL._AC_UL320_.jpg
220,"Casio Women's 'Vintage' Quartz Resin Casual Watch, Color:White (Model: LA-11WL-4ACF)","INR 1,924.91","INR 1,638.90",4.5,825,https://m.media-amazon.com/images/I/61yujZ9FnqL._AC_UL320_.jpg
381,"Fashion Watches for Men with Leather Band Gold Case, Large Face Mens Dress Watches Waterproof Day Wristwatch Stainless Steel","INR 2,667.19","INR 1,669.09",4.6,12,https://m.media-amazon.com/images/I/716+LlpVY7L._AC_UL320_.jpg
130,Casio Men's AE-1300WH-8AVCF Illuminator Digital Display Quartz Black Watch,"INR 2,512.03","INR 1,670.77",4.6,"1,904",https://m.media-amazon.com/images/I/71U60K-9oVS._AC_UL320_.jpg
60,"Armitron Sport Men's Digital Chronograph Resin Strap Watch, 40/8284","INR 1,887.16","INR 1,698.45",4.3,"2,211",https://m.media-amazon.com/images/I/913iWFaW8NL._AC_UL320_.jpg
275,"Armitron Sport Women's Digital Chronograph Resin Strap Watch, 45/7012","INR 2,516.22","INR 1,699.29",4.1,193,https://m.media-amazon.com/images/I/71zac022PTL._AC_UL320_.jpg
255,Casio Men's W96H-1BV Classic Sport Watch,"INR 2,512.03","INR 1,838.52",4.7,"2,796",https://m.media-amazon.com/images/I/71UeMy9f+LL._AC_UL320_.jpg
262,Casio Men's W96H-1BV Classic Sport Watch,"INR 2,512.03","INR 1,838.52",4.7,"2,796",https://m.media-amazon.com/images/I/71UeMy9f+LL._AC_UL320_.jpg
55,Casio CA53W Vintage Series | Data Bank | 1/100 SEC Stopwatch | Water Resistant | 8 Digit Calculator | Dual Time | Resin Band | Resin Case | Auto Calendar | Daily Alarm | 5 Year Battery,"INR 2,092.66","INR 1,838.52",4.6,"26,000",https://m.media-amazon.com/images/I/71pii4nJGML._AC_UL320_.jpg
24,"Casio Men's Fishing Timer Quartz Watch with Resin Strap, Green, 24.1 (Model: WS-1200H-3AVCF)","INR 2,260.40","INR 1,838.52",4.5,"1,861",https://m.media-amazon.com/images/I/61ohz-hb1UL._AC_UL320_.jpg
34,Casio Black Out,"INR 2,260.40","INR 1,838.52",4.5,"3,451",https://m.media-amazon.com/images/I/717brneXj4L._AC_UL320_.jpg
107,Casio Men's 10-Year Battery Date Indicator Sport Watch MW600F-4AV,"INR 2,512.03","INR 1,838.52",4.5,"1,316",https://m.media-amazon.com/images/I/610rl2TffmL._AC_UL320_.jpg
105,Casio Men's W89HB-5AV Illuminator Nylon Bancd Sport Watch,"INR 2,512.03","INR 1,838.52",4.4,"3,094",https://m.media-amazon.com/images/I/61wfrOX3oHL._AC_UL320_.jpg
141,"CHEETAH Minimalist Waterproof Quartz Watches for Men with Leather Strap, Auto Date","INR 2,012.14","INR 1,844.39",4.5,50,https://m.media-amazon.com/images/I/61SDrnRFkVL._AC_UL320_.jpg
209,"Smart Watch for Men Women Answer/Make Calls/Quick Reply, Samsung Android iPhone Compatible Fitness Tracker with 100+ Sport Modes, Heart Rate Blood Oxygen Sleep Monitor IP68 Waterproof Smartwatch","INR 2,515.38","INR 1,844.39",4.4,94,https://m.media-amazon.com/images/I/61kK1ZTieML._AC_UL320_.jpg
385,Bisley 38MM Women Watch Large Face Easy to Read Waterproof Watch,"INR 2,096.85","INR 1,863.68",4.6,55,https://m.media-amazon.com/images/I/71W7UhQ35HL._AC_UL320_.jpg
237,Nine West Women's Rubberized Bracelet Watch,"INR 3,082.37","INR 1,950.07",4.4,"3,182",https://m.media-amazon.com/images/I/715qxRKScOL._AC_UL320_.jpg
382,"Watches for Men, Men's Easy Reader Watch Minimalist Men's Wrist Watches, Analog Quartz Date Waterproof Classic Elegant Watch with Black Leather Band","INR 2,767.00","INR 1,989.49",4.8,30,https://m.media-amazon.com/images/I/71yDHq7QQOL._AC_UL320_.jpg
182,"Citizen Eco-Drive Axiom Mens Watch, Stainless Steel","INR 33,130.23","INR 12,077.86",4.5,"1,907",https://m.media-amazon.com/images/I/71aDp3jqboL._AC_UL320_.jpg
227,"RAYMOND WEIL Freelancer Men's Automatic Watch, Calibre RW1212, Black Dial with Silver Indexes, Visible Balance Wheel, Stainless Steel Bracelet, 42.5 mm (Model: 2780-ST-20001)","INR 209,265.63","INR 121,761.56",5.0,2,https://m.media-amazon.com/images/I/61apP2RLn8L._AC_UL320_.jpg
189,"Amazfit GTR 4 Smart Watch 46mm, GPS, Alexa Built-In, Bluetooth Calls & Text, 14-Day Battery, Heart Rate Sleep Monitoring, AI Fitness App & Sports Coach, 150+ Sports Modes, for Android iPhone, Black","INR 16,773.96","INR 15,093.97",4.4,"1,673",https://m.media-amazon.com/images/I/71aWDnZOfLL._AC_UL320_.jpg
111,"Fossil Men's Gen 6 44mm Stainless Steel Touchscreen Smart Watch, Color: Smoke (Model: FTW4059V/FTW4059R)","INR 26,755.81","INR 16,945.90",4.1,"1,610",https://m.media-amazon.com/images/I/71Gtzq2yqnL._AC_UL320_.jpg
239,"SAMSUNG Galaxy Watch 6 Classic 47mm Stainless-Steel Smartwatch w/ Fitness Tracker, Heart Monitor, BIA Sensor, Bluetooth – Black","INR 25,161.36","INR 19,374.89",3.6,330,https://m.media-amazon.com/images/I/61RIYaGjTaL._AC_UL320_.jpg
