,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
0,No title found,No MRP found,No discounted price found,No rating found,No rating count found,No image found
1,Amazon Essentials 14K Paperclip Chain Bracelet,No MRP found,No discounted price found,4.6 out of 5 stars,127,https://m.media-amazon.com/images/I/61T6oGT3RXL._AC_UL320_.jpg
2,PAVOI 14K Gold Plated 3mm Cubic Zirconia Classic Tennis Bracelet | Gold Bracelets for Women | Size 6.5-7.5 Inch,No MRP found,No discounted price found,4.4 out of 5 stars,"27,450",https://m.media-amazon.com/images/I/51PpuzQQniL._AC_UL320_.jpg
3,LOYALLOOK 6 Sets Bohemian Stackable Bead Bracelets for Women Stretch Bohemian Style Stretch Multilayered Boho Bracelet Set,No MRP found,$15.98,4.4 out of 5 stars,"1,451",https://m.media-amazon.com/images/I/91ot5Y8TY5L._AC_UL320_.jpg
4,"Swarovski Emily Tennis Bracelet Jewelry Collection, Clear Crystals, Blue Crystals, Pink Crystals (Amazon Exclusive)",No MRP found,No discounted price found,4.6 out of 5 stars,"3,106",https://m.media-amazon.com/images/I/71siP3r3+hL._AC_UL320_.jpg
5,"DEARMAY Gold Bracelets for Women Waterproof, 14K Real Gold Jewelry Sets for Women Trendy Thin Dainty Stackable Cuban Link Paperclip Chain Bracelet Pack Fashion Accessories Gifts for Womens",$19.99,$19.99,4.4 out of 5 stars,"1,627",https://m.media-amazon.com/images/I/61IuKHtsFHL._AC_UL320_.jpg
6,"Kate Lynn ♥ Rise From the Ashes Phoenix Bracelet Made with Crystals from Austria, Adjustable Slider Bracelet for Women, Packaged with Jewelry Box, Birthday Gift for Women, Symbol of Luck and Renewal",$37.49,$37.49,4.7 out of 5 stars,"1,396",https://m.media-amazon.com/images/I/71zqpT6GeiL._AC_UL640_QL65_.jpg
7,No title found,No MRP found,No discounted price found,No rating found,No rating count found,No image found
8,Reoxvo Gold Bracelets for Women Stack 14k Gold Plated Brass Charm Bangle Cuff Bracelet Set for Women Non Tarnish Gold Beaded Paperclip Chain Link Bracelets Jewelry for Women Trendy,$4.00,$18.99,4.4 out of 5 stars,"2,113",https://m.media-amazon.com/images/I/71WDA+yAY8L._AC_UL320_.jpg
9,"Swarovski Infinity Heart Jewelry Collection, Necklaces and Bracelets, Rose Gold & Rhodium Tone Finish, Clear Crystals",$149.00,$149.00,4.6 out of 5 stars,"10,695",https://m.media-amazon.com/images/I/61kApAhkziL._AC_UL320_.jpg
10,K’lani Bracelet/Hair Ties Set of 5 - Cute Stylish Hair Tie Bracelets for Women - (Climb) - Medium,$19.99,$19.99,4.5 out of 5 stars,138,https://m.media-amazon.com/images/I/71PyHDmxOfL._AC_UL320_.jpg
11,"Kendra Scott Elaina Adjustable Chain Bracelet for Women, Fashion Jewelry, Gold-Plated",No MRP found,$55.00,4.7 out of 5 stars,"2,038",https://m.media-amazon.com/images/I/61UlOHyNDkL._AC_UL320_.jpg
12,Lucky Brand Silver-Tone Statement Link Bracelet,No MRP found,No discounted price found,4.5 out of 5 stars,961,https://m.media-amazon.com/images/I/91KUnV0GrCL._AC_UL320_.jpg
13,Amazon Essentials Sterling Silver 5.3mm Heart-Link Bracelet (previously Amazon Collection),No MRP found,No discounted price found,4.4 out of 5 stars,"1,026",https://m.media-amazon.com/images/I/712CuPxblDL._AC_UL320_.jpg
14,"Handmade Gem Semi Precious Gemstone 6mm Round Beads Stretch Bracelet 7"" Unisex",$7.99,$7.99,4.5 out of 5 stars,"5,199",https://m.media-amazon.com/images/I/41IkjArGsOL._AC_UL320_.jpg
15,"Miabella 925 Sterling Silver Italian Handmade 4mm Bead Ball Strand Chain Bracelet for Women 6.5, 7, 7.5, 8 Inch Made in Italy",No MRP found,$23.90,4.6 out of 5 stars,"4,227",https://m.media-amazon.com/images/I/61I4hrkpwOL._AC_UL320_.jpg
16,Fuqimanman2020 Circle Charm Leather Wrap Bracelet Boho Handmade Layered Cuff Bracelets for Women Teen Bohemian Multi Strand Bangle Bracelets Holiday Jewelry Gift,$8.99,$8.99,4.5 out of 5 stars,142,https://m.media-amazon.com/images/I/51HKCVt+7jL._AC_UL320_.jpg
17,"SWAROVSKI Lifelong Heart Necklace, Earrings, and Bracelet Crystal Jewelry Collection, Rose Gold & Rhodium Tone Finish",No MRP found,No discounted price found,4.6 out of 5 stars,"2,180",https://m.media-amazon.com/images/I/8174Fr23VUL._AC_UL320_.jpg
18,Medical Alert Bracelets for Women Adjustable Personalized Free Engrave Medical ID Bracelets 6.5-8 Inch,No MRP found,$16.98,4.3 out of 5 stars,737,https://m.media-amazon.com/images/I/614c0eRYIXL._AC_UL320_.jpg
19,Ornaland Heishi Surfer Bracelets Set Polymer Clay Heishi Beads Stretch Bracelets Multi-Layer Stackable Friendship Bracelets Bohemia Summer Beach Jewelry for Women,$13.99,$13.99,4.6 out of 5 stars,42,https://m.media-amazon.com/images/I/81Jrg5eWvCL._AC_UL320_.jpg
20,Suyi Rhinestone Bracelet for Women Silver Multilayer Cuff Bracelet Craystal Braidal Bracelets,No MRP found,$12.98,4.3 out of 5 stars,88,https://m.media-amazon.com/images/I/81Dc6IFxNcL._AC_UL320_.jpg
21,Bracelet for Women Teens Butterfly Dragonfly Gifts for Women Birthday Gifts for Friends Sister,No MRP found,$8.98,4.6 out of 5 stars,11,https://m.media-amazon.com/images/I/91s-QgDLfBL._AC_UL320_.jpg
22,"SWAROVSKI Subtle Bracelet Jewelry Collection, Clear Crystals",$149.00,$149.00,4.6 out of 5 stars,"4,215",https://m.media-amazon.com/images/I/71dqfWjB4OL._AC_UL320_.jpg
23,Heishi Beaded Stretch Bracelets for Women Stackable Gold Polymer Clay Beads Bracelets Friendship Boho Summer Beach Bracelets Jewelry Set,No MRP found,$5.99,4.5 out of 5 stars,107,https://m.media-amazon.com/images/I/71+2KQT4Y3L._AC_UL320_.jpg
24,GOOJIDS Surfer Heishi Clay Bead Bracelets for Women Bohemian Stackable Gold Beaded Stretch Bracelets Elastic Layering Friendship Bracelets Set Boho Jewelry,No MRP found,$9.99,4.5 out of 5 stars,"4,144",https://m.media-amazon.com/images/I/712MKkAnCtL._AC_UL320_.jpg
25,Elegance 11 designs Heishi Beaded Bracelets For Women Polymer Clay Colorful Surfer Stackable Beads Boho Bracelet Summer Beach Jewelry Set,No MRP found,$9.99,4.4 out of 5 stars,395,https://m.media-amazon.com/images/I/71BZ5GmhttL._AC_UL320_.jpg
26,Noessla Stackable Crystal Beaded Bracelets for Women Boho Multi Layer Stretch Bracelets Natural Stone Bead Bracelet with Leaf Charm Jewelry for Women,$5.00,$5.00,4.4 out of 5 stars,80,https://m.media-amazon.com/images/I/71qgMSZHt6L._AC_UL320_.jpg
27,Noessla Beaded Pearl Stretch Bracelet Silver Stackable Crystal Beads Bracelets Trendy Costume Jewelry Mothers Day Gifts for Women,No MRP found,$17.34,4.6 out of 5 stars,179,https://m.media-amazon.com/images/I/71ii9g1Fx3L._AC_UL320_.jpg
28,16th 21st 40th 60th Birthday Natural Stone Bracelet Happy Birthday Gifts for Women Girls Her,No MRP found,$12.99,5.0 out of 5 stars,2,https://m.media-amazon.com/images/I/71LAsdt3tVL._AC_UL320_.jpg
29,Friendship Bracelets Boho Stackable Bracelets for Women Surfer Heishi Clay Bead Bracelets Stretch Preppy Bracelets Colorful Boho Bracelets for Women,No MRP found,$9.99,4.5 out of 5 stars,32,https://m.media-amazon.com/images/I/61R3uGCrqQL._AC_UL320_.jpg
30,"MILAKOO Womens Bangle 8MM Stainless Steel Bracelet Oval Polished Finish Cuff Bangle 6.7""",No MRP found,$11.99,4.4 out of 5 stars,"2,053",https://m.media-amazon.com/images/I/71rmE9-HR1L._AC_UL320_.jpg
31,TUMBEELLUWA Healing Stone Bracelet 8mm Beads Chakra Crystal Energy Heart Charm Bracelet Handmade Jewelry for Women,No MRP found,$18.99,4.5 out of 5 stars,"6,147",https://m.media-amazon.com/images/I/61qVFmdRfTL._AC_UL320_.jpg
32,doubgood Gold Bracelets for Women Initial Bracelet Dainty Gold Bracelet Stack Strand Gold Beaded Bracelets with A-Z Letter Charm 14K Gold Plated Bracelet Sets Non Tarnish Jewelry Gifts for Women,$12.99,$12.99,4.4 out of 5 stars,34,https://m.media-amazon.com/images/I/71z48T58XsL._AC_UL320_.jpg
33,Fuqimanman2020 Bohemian Crystal Beaded Stackable Bracelets Handmade Colorful Crystal Pearl Seed Beads Bracelets for Women Jewelry,No MRP found,$6.49,4.3 out of 5 stars,79,https://m.media-amazon.com/images/I/614Iydy5P4L._AC_UL320_.jpg
34,Bohemian Beaded Bracelets Multilayer Colorful Stackable Beads Wrap Bracelet Stretch Glass Crystal Bead Bracelet for Women Teen Jewelry,$1.67,$1.67,5.0 out of 5 stars,3,https://m.media-amazon.com/images/I/51KxyzAgHuL._AC_UL320_.jpg
35,"Jzxwan I Love You Bracelet Gifts for Her Women Girlfriend Wife, Meaningful Valentines Day Birthday Bracelet Jewelrty for Woman",No MRP found,$9.99,5.0 out of 5 stars,4,https://m.media-amazon.com/images/I/61Om5A-HhIL._AC_UL320_.jpg
36,Gold Polished Chunky Twisted Hinged Waterdrop Bangle Bracelet for Women Spiraled Oval Bangle Bracelet,No MRP found,$14.99,4.5 out of 5 stars,87,https://m.media-amazon.com/images/I/51aQ8sL94qL._AC_UL320_.jpg
37,doubgood Gold Bracelets for Women Gold Beaded Bracelets for Women Gold Bracelet Stack 14K Gold Plated Stackable Stretch Bead Ball Bracelet Sets,$5.33,$5.33,4.6 out of 5 stars,417,https://m.media-amazon.com/images/I/71msgoEoV-L._AC_UL320_.jpg
38,Bohemian Bracelet Sets for Women - 6 Sets Stackable Stretch Bracelets Multi-color Boho Jewelry for Women Hippie Bracelets Dainty Jewelry Best Friend Gift,$3.17,$3.17,4.6 out of 5 stars,"2,067",https://m.media-amazon.com/images/I/81oLWcTAJzL._AC_UL320_.jpg
39,"Fesciory Inspirational Bracelets for Women,Stainless Steel Engraved Personalized Positive Mantra Quote Keep Going Cuff Bangle College Graduation Christmas Gifts for Her",No MRP found,$9.99,4.7 out of 5 stars,"3,328",https://m.media-amazon.com/images/I/71-vzQ6746L._AC_UL320_.jpg
40,"Tarsus Gift for Friends, The Waves of Life We've Through Together, Woman Friendship Gifts Idea, Wave Bracelet for Best Friend Bestie Soul Sister Christmas Valentines Day Birthday Gifts For Her",No MRP found,$15.99,4.4 out of 5 stars,46,https://m.media-amazon.com/images/I/817OZ7hoEEL._AC_UL320_.jpg
41,"SWAROVSKI Una Angelic Necklace and Bracelet Collection, Clear Crystals on Rhodium Finished Metal",$189.00,$189.00,4.5 out of 5 stars,"1,799",https://m.media-amazon.com/images/I/71Bpi2zK3RL._AC_UL320_.jpg
42,Y1tvei 7Pcs Heishi Surfer Bracelets Set Colorful Preppy Smile Evil Eye Beaded Stretch Clay Stackable Boho Disc Y2K Kidcore Aesthetic Summer Beach Jewelry for Women,$14.99,$14.99,4.6 out of 5 stars,"2,252",https://m.media-amazon.com/images/I/81+7NZ59X2L._AC_UL320_.jpg
43,Bohemia Bracelets for Women Girls Vintage Stackable Beads Bracelets Charm Stretch Beach Jewelry,No MRP found,$4.80,4.2 out of 5 stars,64,https://m.media-amazon.com/images/I/61uggZFpUpL._AC_UL320_.jpg
44,"Nine West ""Nw Boxed Gifting 2 Piece Bangle Bracelet",No MRP found,No discounted price found,4.3 out of 5 stars,"1,290",https://m.media-amazon.com/images/I/81L3DKxMaXL._AC_UL320_.jpg
