Product Title,Product MRP,Discounted Price,Product Image URL,Product URL,Product Rating,Rating Count
Men Rapide Run M Running Shoes,Rs.5299,Rs.2119,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26516540/2024/3/20/aff448d3-2b64-41d8-aad1-0717db8e45211710912500184-ADIDAS-Men-Sports-Shoes-641710912499833-1.jpg",https://www.myntra.comsports-shoes/adidas/adidas-men-woven-design-rapide-run-m-running-shoes/26516540/buy,4.5,96
Men Solid Leather Casual Regular Boots,Rs.4799,Rs.2159,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19438196/2022/8/9/f535cc32-eb49-4d10-814a-a61110d1572c1660023724725RedChiefFormalBootsForMens1.jpg",https://www.myntra.comboots/red+chief/red-chief-men-black-solid-leather-casual-regular-boots/19438196/buy,4.3,147
Women Adelina Slip-On Sneakers,Rs.3999,Rs.2199,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23250854/2023/5/18/2935aef9-3e1c-4e81-ae50-6ded240715ac1684410985475AdelinaWomensBallerinaShoes1.jpg",https://www.myntra.comcasual-shoes/puma/puma-women-adelina-slip-on-sneakers/23250854/buy,4.5,3k
Smashic Brand Logo Shoes,Rs.4499,Rs.2249,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21767244/2023/1/31/07cba17f-726a-42c9-9dbe-d73c47e8008d1675143770493PumaSmashicUnisexSneakers2.jpg",https://www.myntra.comcasual-shoes/puma/puma-smashic-brand-logo-printed-casual-sneakers-shoes/21767244/buy,4.2,17.4k
Men Sneakers,Rs.5299,Rs.2384,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7751765/2022/7/24/ebf7dca2-b508-48fe-84c8-16f2ceb0266d1658643750695RedChiefMenRustSneakers1.jpg",https://www.myntra.comcasual-shoes/red+chief/red-chief-men-rust-sneakers/7751765/buy,4,158
Men Leather Slip-Ons,Rs.5199,Rs.2495,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/7751501/2018/12/13/e4b29f13-9dd3-4ee4-addc-e7386e20ca831544689474480-Red-Chief-Men-Black-Leather-Semiformal-Slip-Ons-892154468947-1.jpg",https://www.myntra.comformal-shoes/red+chief/red-chief-men-black-leather-semiformal-slip-ons/7751501/buy,4.3,303
Men 520 Running Shoes,Rs.4999,Rs.2499,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29534344/2024/5/30/76260728-d3d0-427d-bb37-6eb30d1cd0241717062037868-New-Balance-520-Running-Shoes-3931717062037519-1.jpg",https://www.myntra.comsports-shoes/new+balance/new-balance-men-woven-design-520-running-shoes/29534344/buy,3.8,28
Men Leather Formal Slip-Ons,Rs.5099,Rs.2651,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2612750/2023/10/16/44dac37d-47da-4a0d-9f08-5e9ecbaf00261697439683128RedChiefMenBlackLeatherFormalSlip-Ons1.jpg",https://www.myntra.comformal-shoes/red+chief/red-chief-men-black-leather-formal-slip-ons/2612750/buy,4.3,69
Men Solid Leather Boots,Rs.5399,Rs.2699,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18861776/2022/6/25/fcf4691b-45ff-405e-b756-802c6789248e1656133005404RedChiefMenBlackSolidLeatherBoots1.jpg",https://www.myntra.comboots/red+chief/-red-chief-men-black-solid-leather-boots/18861776/buy,4,167
Men Leather Derbys,Rs.5599,Rs.2743,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2243657/2023/10/16/7a21b587-21c7-4fcc-91ac-f2bb315fd8701697439675201RedChiefMenOliveGreenLeatherDerbys1.jpg",https://www.myntra.comcasual-shoes/red+chief/red-chief-men-olive-green-leather-derbys/2243657/buy,3.9,105
