,Product Title,Product MRP,Discounted Price,Product Image URL,Product URL,Product Rating,Rating Count
110,Men Leather Horsebit Loafers,Rs.5490,Rs.1756,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24352902/2023/8/5/bb50ebd6-b97c-482f-a448-3acf31f0d5a31691220557922RuoshMenBrownColourblockedLeatherSlip-OnSneakers1.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-textured-leather-horsebit-loafers/24352902/buy,3.3,55
65,Men Garnett Sneakers,Rs.3199,Rs.1759,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/flying+machine/flying-machine-men-garnett-sneakers/23725800/buy,4.4,1.2k
160,Women Round Toe Sneakers,Rs.5899,Rs.1769,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30019818/2024/6/22/3b0ee643-adb8-4515-8ed1-cb711fe2343c1719050214668RedTapeWomenColourblockedPUSneakers1.jpg",https://www.myntra.comcasual-shoes/red+tape/red-tape-women-round-toe-memory-foam-sneakers/30019818/buy,4.3,149
385,Women Colourblocked Sneakers,Rs.5899,Rs.1769,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/red+tape/red-tape-women-colourblocked-round-toe-sneakers/30019817/buy,4.3,149
39,Men Leather Formal Loafers,Rs.4999,Rs.1799,https://assets.myntassets.com/No image found,https://www.myntra.comformal-shoes/louis+stitch/men-leatherette-moccasins-formal-shoes/25858014/buy,4.6,27
256,Women Adelina Slip On Sneakers,Rs.3999,Rs.1799,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22805118/2023/5/20/28221667-3a5d-4f64-a85b-439fcfa6b4db1684564097360-Puma-Women-Adelina-Slip-On-Sneakers-21684564096846-1.jpg",https://www.myntra.comcasual-shoes/puma/puma-women-adelina-slip-on-sneakers/22805118/buy,4.5,3k
7,Men Leather Formal Loafers,Rs.4999,Rs.1799,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25994424/2024/4/16/807344e1-eefb-4e11-b9d2-acf0336d61521713257044626-Men-Leatherette-Moccasins-Formal-Shoes-4211713257044087-1.jpg",https://www.myntra.comformal-shoes/louis+stitch/men-leatherette-moccasins-formal-shoes/25994424/buy,4.3,325
253,Men Forza Running Shoes,Rs.4499,Rs.1799,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17663240/2022/10/13/dac62525-653c-42ea-b640-abd86ee85f741665652860315-Puma--Men-Grey-Solid-Woven-Design-Forza-Running-Shoes-200166-1.jpg",https://www.myntra.comsports-shoes/puma/-puma--men-grey-solid-woven-design-forza-running-shoes/17663240/buy,4.2,4.4k
362,Lightweight Slip-On Sneakers,Rs.3299,Rs.1799,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/neemans/neemans-lightweight-comfort-insole-mesh-basics-slip-on-sneakers/22059754/buy,4.1,318
162,Women Lightweight Loafers,Rs.4499,Rs.1844,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/valiosaa/valiosaa-women-lightweight-comfort-insole-loafers/26206016/buy,3.7,29
