,Product Title,Product MRP,Discounted Price,Product Image URL,Product URL,Product Rating,Rating Count
301,Men Lightweight Sneakers,Rs.5990,Rs.2995,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28422712/2024/3/21/8f3778cb-978d-45c5-aa98-b378be09ba741711014897652RuoshMenLeatherSneakers1.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-lightweight-comfort-insole-contrast-sole-textured-leather-sneakers/28422712/buy,4.2,10
351,Men Lightweight Sneakers,Rs.5990,Rs.2995,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28422712/2024/3/21/8f3778cb-978d-45c5-aa98-b378be09ba741711014897652RuoshMenLeatherSneakers1.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-lightweight-comfort-insole-contrast-sole-textured-leather-sneakers/28422712/buy,4.2,10
59,Men Leather Slip-On Sneakers,Rs.5990,Rs.2995,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28422724/2024/3/21/4fce8874-ce7b-4827-8f81-07d879ef1bc91711024701928RuoshMenLeatherSlip-OnSneakers1.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-leather-lightweight-slip-on-sneakers/28422724/buy,3.7,29
255,Women Downshifter 11 Running,Rs.3995,Rs.3116,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15384862/2023/12/26/a352bcd2-e3c1-4e85-bf89-b424cf73e9b21703584454027NikeWomenBlackDownshifter11RunningShoes1.jpg",https://www.myntra.comsports-shoes/nike/nike-women-black-downshifter-11-running-shoes/15384862/buy,4.4,4.6k
104,Unisex Leather Sneakers,Rs.6499,Rs.3899,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30035014/2024/8/1/008be267-3a02-457e-a5ae-d4ad69206abf1722495581823-R78-Year-Of-Sports-Unisex-Sneakers-8501722495581486-1.jpg",https://www.myntra.comcasual-shoes/puma/puma-unisex-r78-year-of-sports-colourblocked-leather-sneakers/30035014/buy,4.6,7
352,Boys High Top Sneakers,Rs.699,Rs.559,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27240388/2024/1/29/9eccac22-4eba-4ad8-80cd-31f0ef6dfcf81706519033671KATSBoysFashion1.jpg",https://www.myntra.comcasual-shoes/kats/kats-boys-high-top-antibacterial-sneakers/27240388/buy,4.5,141
52,Boys Spider-Man LED Shoes,Rs.1499,Rs.599,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26716128/2024/3/19/9a1083fb-c3a1-49d9-b7bd-b1862ede0d301710830827873-toothless-Boys-Spider-Man-Printed-Slip-On-Sneakers-893171083-7.jpg",https://www.myntra.comcasual-shoes/toothless/toothless-boys-spider-man-led-shoes/26716128/buy,4.4,52
4,Kids Printed Sneakers,Rs.2999,Rs.599,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26834026/2024/1/8/1d8e5f8f-602e-47e2-90e1-ea7fea3bc04b1704728549800BAESDUnisexKidsBluePrintedSneakers1.jpg",https://www.myntra.comcasual-shoes/baesd/baesd-kids-printed-lightweight-sneakers/26834026/buy,4.3,583
158,Kids Led Lighting Sneakers,Rs.2999,Rs.599,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26173068/2023/12/4/1be82c79-edef-4cfb-b6cc-34bcd90e6b4c1701665558458BAESDUnisexKidsGreenColourblockedSneakers1.jpg",https://www.myntra.comcasual-shoes/baesd/baesd-kids-colourblocked-lightweight-led-lighting-sneakers/26173068/buy,4.3,350
2,Girls Ballerinas Flats,Rs.999,Rs.599,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30243386/2024/7/18/b468b48a-bbdf-437c-8b58-734d2683276b1721293221396ShoetopiaGirlsBallerinaswithBowsFlats7.jpg",https://www.myntra.comflats/shoetopia/shoetopia-girls-ballerinas-with-bows-flats/30243386/buy,4.1,7
57,Kids Velcro School Shoes,Rs.799,Rs.623,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/26219086/2023/12/4/b90e3edc-c0d7-4605-919a-af4497e0c3ca1701686292094LibertyUnisexKidsBlackTexturedSneakers1.jpg",https://www.myntra.comcasual-shoes/liberty/liberty-kids-velcro-school-shoes-/26219086/buy,4.3,1.5k
106,Unisex Kids Woven Design Slip-On Sneakers,Rs.1499,Rs.689,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18135302/2022/5/4/8e4f294c-e84a-4eaf-9188-4aca43be092e1651640978352FEETWELLSHOESUnisexKidsMulticolouredWovenDesignSlip-OnSneake1.jpg",https://www.myntra.comcasual-shoes/feetwell+shoes/feetwell-shoes-unisex-kids-blue-woven-design-slip-on-sneakers/18135302/buy,4.4,144
