Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL,Product URL
Skechers Men's Moreno Ederson Oxford,"INR 5,876.85","INR 4,182.64",4.4 out of 5 stars,"13,279",https://m.media-amazon.com/images/I/81-sSBrfNhL._AC_UL320_.jpg,https://www.amazon.com/Skechers-Moreno-Canvas-Oxford-Beige/dp/B07JVQDK2Y/ref=sr_1_34?dib=eyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM&dib_tag=se&keywords=shoes&qid=1725389899&sr=8-34
Rockport Men's Eureka Walking Shoe,"INR 8,395.50","INR 5,050.73",4.3 out of 5 stars,"27,201",https://m.media-amazon.com/images/I/71T-kM6A9uL._AC_UL320_.jpg,https://www.amazon.com/Rockport-Mens-Eureka-Walking-Brown/dp/B000W8WVUW/ref=sr_1_35?dib=eyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM&dib_tag=se&keywords=shoes&qid=1725389899&sr=8-35
MOZO Men's Forza Industrial & Construction Shoe,"INR 10,324.79","INR 8,259.49",3.9 out of 5 stars,438,https://m.media-amazon.com/images/I/71OyNdjdXhL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTA5MDk5OTcyNDE1MjA2OjE3MjUzODk4OTk6c3BfbXRmOjIwMDEzNTE5NTA2NTA5ODo6MDo6&url=%2FMOZO-Forza-Industrial-Construction-Black%2Fdp%2FB01MTG4M9L%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1725389899%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
adidas Men's Hoops 3.0 Mid Sneaker,"INR 5,876.85","INR 4,935.71",4.6 out of 5 stars,"2,933",https://m.media-amazon.com/images/I/71uJXKVmxIL._AC_UL320_.jpg,https://www.amazon.com/adidas-Mens-Hoops-Basketball-Black/dp/B098SJ4HG5/ref=sr_1_41?dib=eyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM&dib_tag=se&keywords=shoes&qid=1725389899&sr=8-41
Fila Men's Memory Workshift-m Shoes,"INR 5,457.08","INR 4,065.94",4.3 out of 5 stars,"29,503",https://m.media-amazon.com/images/I/71NYBdBBGIL._AC_UL320_.jpg,https://www.amazon.com/Fila-Memory-Workshift-Cross-Training-Black/dp/B00B8IUIAU/ref=sr_1_45?dib=eyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM&dib_tag=se&keywords=shoes&qid=1725389899&sr=8-45
Puma Mens Tazon 6 Cross Trainer,"INR 5,876.85","INR 3,873.68",4.4 out of 5 stars,"52,875",https://m.media-amazon.com/images/I/61DYj1I-K0L._AC_UL320_.jpg,https://www.amazon.com/PUMA-Tazon-Fracture-Sneaker-Black/dp/B01C3LK2I8/ref=sr_1_46?dib=eyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM&dib_tag=se&keywords=shoes&qid=1725389899&sr=8-46
Feethit Mens Slip On Walking Shoes Lightweight Breathable Non Slip Running Shoes Comfortable Fashion Sneakers for Men,"INR 3,861.09","INR 2,551.39",4.0 out of 5 stars,"10,026",https://m.media-amazon.com/images/I/71-pXA1OSRL._AC_UL320_.jpg,https://www.amazon.com/Feethit-Lightweight-Breathable-Comfortable-Sneakers/dp/B089CSCDTS/ref=sr_1_47?dib=eyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM&dib_tag=se&keywords=shoes&qid=1725389899&sr=8-47
Columbia Men's Crestwood Hiking Shoe,"INR 5,876.85","INR 4,363.14",4.6 out of 5 stars,"7,248",https://m.media-amazon.com/images/I/619tmeoGQdL._AC_UL320_.jpg,https://www.amazon.com/Columbia-Crestwood-Hiking-Brown-Heatwave/dp/B073RMXPK4/ref=sr_1_49?dib=eyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM&dib_tag=se&keywords=shoes&qid=1725389899&sr=8-49
Rocket Dog Women's Cheery Plush Foam Comfort Sneaker,"INR 3,773.78","INR 2,936.75",4.3 out of 5 stars,"2,794",https://m.media-amazon.com/images/I/71u5XMouqoL._AC_UL320_.jpg,https://www.amazon.com/Rocket-Dog-Cheery-White-8-5/dp/B082Y3Y1R4/ref=sr_1_50?dib=eyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM&dib_tag=se&keywords=shoes&qid=1725389899&sr=8-50
Cole Haan Men's GrandPro Rally Canvas Court Sneaker,"INR 5,457.08","INR 3,776.30",4.5 out of 5 stars,"2,642",https://m.media-amazon.com/images/I/313kuWJ8m4S._AC_UL320_.jpg,https://www.amazon.com/Cole-Haan-Grandpro-Canvas-Sneaker/dp/B08KJ4429S/ref=sr_1_52?dib=eyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM&dib_tag=se&keywords=shoes&qid=1725389899&sr=8-52
Men's Chelsea Boots Genuine Leather Dress Boots for Men Wingtip Brogue Formal Business Casual Ankle Boots,"INR 8,898.39","INR 8,394.66",4.6 out of 5 stars,37,https://m.media-amazon.com/images/I/61vGZUKcDOL._AC_UL320_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTA5MDk5OTcyNDE1MjA2OjE3MjUzODk4OTk6c3BfYnRmOjMwMDMzMjgwMDYzNTgwMjo6MDo6&url=%2FJepsengord-Wingtip-Chelsea-Genuine-Leather%2Fdp%2FB0CHTBMYS8%2Fref%3Dsr_1_58_sspa%3Fdib%3DeyJ2IjoiMSJ9.8mRVZL4_10hbusz42tH7enW5TxrcQak8C7jjq9wOsZQilgpDbqf-mCd8KWUNjP6Q6ZyOYYp1fs6Gc74kG9KB1cG0YeEQjVXnEz8ffnQTVVlVWPb1_vj_WXdDYhMfZlOKxfcm7f0MaxJl_Me33EVoGrGBEpy8RspL59RWxL7cwyEVxLBzN6xyUgGCe8BtFprkImR7kbGuDg9DmVMf1mP1bfX1deodqlNhuhZrGFMMN6IsOhLWIl2ivZxJvskEhZZBeHH04OrSBQR1itN1XsyDvqVz6PqBZpwGTnMhgpGAiOY.VHYdt07k5a46R0eCxGXvg_XySFmNciEEFaiw5wx6TwM%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1725389899%26sr%3D8-58-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
